pair,label,split,comparator,stratum,repetitions,left_units,right_units,retained_units,retained_observations
mkgw_native_adamf,W-NA,dev_oof,Radius-1,147,9,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,148,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,149,91,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,0,1,98,1218,98,98
mkgw_native_adamf,W-NA,dev_oof,No-gate,1,2,0,31,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,2,3,0,10,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,3,4,0,3,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,4,5,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,5,7,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,6,8,0,4,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,7,13,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,8,86,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,9,1,76,1095,76,76
mkgw_native_adamf,W-NA,dev_oof,No-gate,10,2,0,38,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,11,3,0,7,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,12,4,0,2,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,13,5,0,2,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,14,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,15,7,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,16,8,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,17,10,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,18,11,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,19,13,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,20,91,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,21,1,89,1129,89,89
mkgw_native_adamf,W-NA,dev_oof,No-gate,22,2,1,57,1,2
mkgw_native_adamf,W-NA,dev_oof,No-gate,23,3,0,4,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,24,4,0,4,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,25,5,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,26,6,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,27,9,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,28,10,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,29,12,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,30,15,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,31,89,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,32,1,72,1101,72,72
mkgw_native_adamf,W-NA,dev_oof,No-gate,33,2,0,51,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,34,3,0,9,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,35,4,0,4,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,36,6,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,37,7,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,38,8,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,39,13,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,40,16,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,41,85,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,42,1,92,1135,92,92
mkgw_native_adamf,W-NA,dev_oof,No-gate,43,2,0,52,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,44,3,0,8,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,45,4,0,3,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,46,6,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,47,9,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,48,13,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,49,91,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,50,1,43,1120,43,43
mkgw_native_adamf,W-NA,dev_oof,No-gate,51,2,0,24,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,52,3,0,6,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,53,4,0,3,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,54,5,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,55,7,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,56,8,0,3,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,57,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,58,86,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,59,1,38,945,38,38
mkgw_native_adamf,W-NA,dev_oof,No-gate,60,2,0,28,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,61,3,0,3,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,62,4,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,63,5,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,64,6,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,65,7,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,66,8,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,67,10,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,68,11,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,69,13,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,70,91,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,71,1,41,979,41,41
mkgw_native_adamf,W-NA,dev_oof,No-gate,72,2,0,42,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,73,3,0,3,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,74,4,0,4,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,75,5,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,76,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,77,9,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,78,10,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,79,12,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,80,15,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,81,89,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,82,1,36,1014,36,36
mkgw_native_adamf,W-NA,dev_oof,No-gate,83,2,0,36,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,84,3,0,9,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,85,4,0,3,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,86,6,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,87,7,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,88,8,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,89,13,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,90,16,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,91,85,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,92,1,61,1084,61,61
mkgw_native_adamf,W-NA,dev_oof,No-gate,93,2,0,44,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,94,3,0,8,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,95,4,0,3,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,96,6,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,97,9,0,2,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,98,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,99,91,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,100,1,88,1180,88,88
mkgw_native_adamf,W-NA,dev_oof,No-gate,101,2,0,28,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,102,3,0,9,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,103,4,0,3,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,104,5,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,105,7,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,106,8,0,3,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,107,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,108,86,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,109,1,71,1066,71,71
mkgw_native_adamf,W-NA,dev_oof,No-gate,110,2,0,33,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,111,3,0,6,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,112,4,0,2,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,113,5,0,2,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,114,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,115,7,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,116,8,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,117,10,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,118,11,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,119,13,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,120,91,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,121,1,68,1112,68,68
mkgw_native_adamf,W-NA,dev_oof,No-gate,122,2,0,56,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,123,3,0,3,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,124,4,0,4,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,125,5,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,126,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,127,9,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,128,10,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,129,12,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,130,15,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,131,89,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,132,1,66,1074,66,66
mkgw_native_adamf,W-NA,dev_oof,No-gate,133,2,0,48,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,134,3,0,7,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,135,4,0,3,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,136,6,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,137,7,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,138,8,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,139,13,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,140,16,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,141,85,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,142,1,88,1124,88,88
mkgw_native_adamf,W-NA,dev_oof,No-gate,143,2,0,49,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,144,3,0,9,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,145,4,0,3,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,146,6,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,147,9,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,148,13,0,1,0,0
mkgw_native_adamf,W-NA,dev_oof,No-gate,149,91,0,1,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,0,1,397,397,397,397
mkgw_native_adamf,W-NA,test,Center-0.5,1,2,5,5,5,10
mkgw_native_adamf,W-NA,test,Center-0.5,2,3,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,3,4,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,4,5,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,5,6,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,6,7,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,7,8,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,8,9,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,9,11,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,10,12,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,11,13,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,12,14,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,13,15,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,14,22,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,15,27,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,16,30,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,17,43,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,18,46,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,19,55,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,20,56,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,21,69,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,22,467,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,23,1,172,172,172,172
mkgw_native_adamf,W-NA,test,Center-0.5,24,2,4,4,4,8
mkgw_native_adamf,W-NA,test,Center-0.5,25,3,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,26,4,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,27,5,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,28,6,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,29,7,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,30,8,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,31,9,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,32,11,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,33,12,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,34,13,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,35,14,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,36,15,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,37,22,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,38,27,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,39,30,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,40,43,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,41,46,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,42,55,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,43,56,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,44,69,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,45,467,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,46,1,329,329,329,329
mkgw_native_adamf,W-NA,test,Center-0.5,47,2,5,5,5,10
mkgw_native_adamf,W-NA,test,Center-0.5,48,3,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,49,4,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,50,5,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,51,6,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,52,7,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,53,8,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,54,9,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,55,11,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,56,12,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,57,13,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,58,14,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,59,15,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,60,22,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,61,27,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,62,30,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,63,43,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,64,46,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,65,55,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,66,56,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,67,69,0,0,0,0
mkgw_native_adamf,W-NA,test,Center-0.5,68,467,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,0,1,397,397,397,397
mkgw_native_adamf,W-NA,test,Linear-p,1,2,5,5,5,10
mkgw_native_adamf,W-NA,test,Linear-p,2,3,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,3,4,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,4,5,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,5,6,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,6,7,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,7,8,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,8,9,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,9,11,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,10,12,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,11,13,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,12,14,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,13,15,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,14,22,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,15,27,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,16,30,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,17,43,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,18,46,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,19,55,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,20,56,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,21,69,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,22,467,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,23,1,172,172,172,172
mkgw_native_adamf,W-NA,test,Linear-p,24,2,4,4,4,8
mkgw_native_adamf,W-NA,test,Linear-p,25,3,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,26,4,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,27,5,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,28,6,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,29,7,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,30,8,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,31,9,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,32,11,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,33,12,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,34,13,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,35,14,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,36,15,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,37,22,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,38,27,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,39,30,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,40,43,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,41,46,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,42,55,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,43,56,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,44,69,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,45,467,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,46,1,329,329,329,329
mkgw_native_adamf,W-NA,test,Linear-p,47,2,5,5,5,10
mkgw_native_adamf,W-NA,test,Linear-p,48,3,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,49,4,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,50,5,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,51,6,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,52,7,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,53,8,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,54,9,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,55,11,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,56,12,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,57,13,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,58,14,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,59,15,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,60,22,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,61,27,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,62,30,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,63,43,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,64,46,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,65,55,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,66,56,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,67,69,0,0,0,0
mkgw_native_adamf,W-NA,test,Linear-p,68,467,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,0,1,397,397,397,397
mkgw_native_adamf,W-NA,test,Clip-g,1,2,5,5,5,10
mkgw_native_adamf,W-NA,test,Clip-g,2,3,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,3,4,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,4,5,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,5,6,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,6,7,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,7,8,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,8,9,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,9,11,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,10,12,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,11,13,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,12,14,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,13,15,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,14,22,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,15,27,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,16,30,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,17,43,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,18,46,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,19,55,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,20,56,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,21,69,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,22,467,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,23,1,172,172,172,172
mkgw_native_adamf,W-NA,test,Clip-g,24,2,4,4,4,8
mkgw_native_adamf,W-NA,test,Clip-g,25,3,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,26,4,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,27,5,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,28,6,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,29,7,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,30,8,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,31,9,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,32,11,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,33,12,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,34,13,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,35,14,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,36,15,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,37,22,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,38,27,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,39,30,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,40,43,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,41,46,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,42,55,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,43,56,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,44,69,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,45,467,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,46,1,329,329,329,329
mkgw_native_adamf,W-NA,test,Clip-g,47,2,5,5,5,10
mkgw_native_adamf,W-NA,test,Clip-g,48,3,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,49,4,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,50,5,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,51,6,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,52,7,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,53,8,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,54,9,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,55,11,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,56,12,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,57,13,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,58,14,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,59,15,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,60,22,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,61,27,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,62,30,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,63,43,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,64,46,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,65,55,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,66,56,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,67,69,0,0,0,0
mkgw_native_adamf,W-NA,test,Clip-g,68,467,0,0,0,0
mkgw_native_adamf,W-NA,test,Shrink-fixed,0,1,397,397,397,397
mkgw_native_adamf,W-NA,test,Shrink-fixed,1,2,5,5,5,10
mkgw_native_adamf,W-NA,test,Shrink-fixed,2,3,0,0,0,0
mkgw_native_adamf,W-NA,test,Shrink-fixed,3,4,0,0,0,0
mkgw_native_adamf,W-NA,test,Shrink-fixed,4,5,0,0,0,0
mkgw_native_adamf,W-NA,test,Shrink-fixed,5,6,0,0,0,0
mkgw_native_adamf,W-NA,test,Shrink-fixed,6,7,0,0,0,0
mkgw_native_adamf,W-NA,test,Shrink-fixed,7,8,0,0,0,0
mkgw_native_adamf,W-NA,test,Shrink-fixed,8,9,0,0,0,0
mkgw_native_adamf,W-NA,test,Shrink-fixed,9,11,0,0,0,0
mkgw_native_adamf,W-NA,test,Shrink-fixed,10,12,0,0,0,0
